zip_code,asian_ratio,white_ratio,black_ratio,age,income
95641,0.021123,0.794206,0.012674,50.6,24983
29003,0.005514,0.363951,0.614464,42.2,25133
22578,0.014380,0.756779,0.180362,59.1,31487
54002,0.005434,0.969880,0.001087,36.7,34016
77964,0.004233,0.841698,0.065909,45.7,25757
20667,0.047361,0.500677,0.397835,50.1,27167
32348,0.002775,0.646844,0.312718,38.6,18010
98936,0.005672,0.717550,0.006158,31,30220
74103,0.016982,0.621543,0.217370,33.6,12556
67101,0.006867,0.911909,0.000000,27.9,33875
80102,0.006248,0.912353,0.007676,44.6,33014
01504,0.003804,0.940659,0.025758,41.6,38984
80515,0.030837,0.959471,0.009692,47.3,39122
91906,0.010216,0.841506,0.017221,36.3,27077
15627,0.005233,0.974880,0.001794,43.9,24350
54552,0.008576,0.971086,0.000000,51.9,23209
73939,0.020468,0.642690,0.177193,24.5,20430
44809,0.107362,0.892638,0.000000,57.3,36098
51537,0.005478,0.928471,0.008452,47.2,28795
52242,0.021161,0.897219,0.045345,19,3720
14202,0.010145,0.611304,0.242609,34.4,29878
39813,0.015604,0.313420,0.663843,37.4,22987
24574,0.008539,0.803855,0.128812,46.2,27392
48441,0.008845,0.955775,0.004043,47.1,23153
87313,0.005771,0.020445,0.001484,30.3,15920
94924,0.028067,0.899759,0.000000,52.6,25453
55005,0.008191,0.957407,0.003276,37.4,38339
57799,0.050725,0.849275,0.031884,19.5,4653
86511,0.009615,0.035989,0.003022,38,18148
62691,0.017396,0.958250,0.007455,46.4,30640
59923,0.003703,0.959378,0.000106,52.4,23462
14011,0.003606,0.774469,0.186174,38.1,28339
19076,0.005348,0.902521,0.066463,36.6,35702
98295,0.013989,0.803357,0.007594,33.7,26620
96112,0.118644,0.461017,0.006780,33.9,18281
53508,0.006473,0.967080,0.004069,39.7,41821
12580,0.008572,0.927014,0.022288,46.7,35256
28159,0.011655,0.511489,0.387612,34.6,26448
40360,0.005296,0.963232,0.005296,35.7,23479
54667,0.007168,0.970305,0.005529,37.9,27848
29835,0.005440,0.496425,0.484147,59.7,20547
67579,0.010395,0.918028,0.030294,35.4,21051
39213,0.001642,0.013275,0.982738,38.4,16346
17576,0.155556,0.844444,0.000000,25.4,48177
57013,0.006682,0.945399,0.004200,38.1,27996
98571,0.058431,0.941569,0.000000,31.1,24560
22503,0.009429,0.633890,0.356681,55,25386
15137,0.003512,0.789664,0.189262,45.8,25680
22949,0.025907,0.743153,0.227979,58.2,24271
24867,0.084135,0.915865,0.000000,65.2,14643
77957,0.004121,0.833883,0.113492,39.9,24428
14733,0.008838,0.966162,0.007576,35.7,23965
45002,0.002494,0.969574,0.007482,37.9,32946
56362,0.005868,0.968986,0.002347,47.3,28563
11959,0.038085,0.896627,0.045702,55.5,53654
53191,0.012509,0.951036,0.007863,47.9,31547
32305,0.001689,0.399971,0.555046,33.8,22578
76127,0.018066,0.665527,0.218262,37.5,17761
98546,0.012064,0.958265,0.000000,49.6,31341
79714,0.002105,0.917904,0.020880,31.6,30834
49343,0.006316,0.968078,0.006487,34.7,26354
32324,0.008186,0.509292,0.470133,47.2,21137
78252,0.003493,0.825073,0.058812,31,25837
32735,0.008683,0.934053,0.042009,52.9,30092
68071,0.017346,0.066573,0.000469,21.5,18333
55927,0.008561,0.945164,0.001157,36.6,31426
70710,0.007887,0.579621,0.392240,32.2,37537
83442,0.001725,0.908421,0.000606,30,27616
45817,0.005271,0.966097,0.014957,38.9,31462
16346,0.011367,0.967435,0.000000,46.5,25465
38488,0.013181,0.938725,0.029569,50.3,23281
37748,0.002129,0.947132,0.026233,42.4,20669
72021,0.009701,0.539591,0.422916,46.6,18612
44047,0.004162,0.973566,0.009786,41.5,23466
84532,0.003712,0.977528,0.002307,39.7,26059
48203,0.001598,0.076312,0.886504,39.8,14919
99169,0.015685,0.906316,0.000000,49,25603
48054,0.005142,0.972203,0.001251,49.2,28466
17527,0.006223,0.958964,0.005382,35.2,30130
61310,0.009673,0.975686,0.003137,47,25058
45162,0.014264,0.979568,0.006168,47.3,36356
26287,0.012239,0.972875,0.009593,45.7,22089
48453,0.007273,0.958522,0.018675,37.3,21569
01506,0.010863,0.918967,0.009982,44.9,34229
03458,0.005449,0.993520,0.000000,52.1,40525
76424,0.004207,0.904139,0.023198,38.4,22147
31565,0.019023,0.761954,0.206684,48.7,30917
31779,0.003822,0.529229,0.427701,37.6,20501
78160,0.008363,0.959765,0.015145,46.8,30218
62951,0.007635,0.965539,0.009699,43.4,23773
18074,0.006157,0.965552,0.011816,41.2,39806
49339,0.016518,0.941964,0.000000,45.9,23077
90742,0.052482,0.890780,0.000000,53.1,48542
06755,0.036489,0.857002,0.000000,35.3,40865
57231,0.019807,0.961456,0.000000,46.7,31741
71970,0.044205,0.898447,0.000000,52,26354
48059,0.002469,0.947892,0.013411,44.9,25938
29592,0.039235,0.274648,0.684105,36.6,18115
63628,0.002436,0.886869,0.088831,38,20382
38261,0.002398,0.797934,0.147583,42.2,21093
65757,0.005509,0.948439,0.010171,44.9,31946
97639,0.063830,0.936170,0.000000,61,17143
65053,0.024482,0.959824,0.000000,42.2,32015
39828,0.002641,0.570393,0.375161,36.7,20466
29208,0.051248,0.676741,0.244415,19.5,11234
49788,0.006370,0.449036,0.302679,35.2,12510
12413,0.013791,0.929632,0.001414,44.8,21965
20764,0.009007,0.840185,0.123557,39.5,43315
18464,0.030421,0.918097,0.023401,58,25893
06231,0.010647,0.970243,0.002457,46.2,54375
83333,0.003733,0.949172,0.000574,41.6,30492
79382,0.005476,0.889497,0.008144,34.6,29005
49230,0.003704,0.958021,0.020990,47.9,30973
45426,0.002509,0.196475,0.738227,41.2,21235
16444,0.027465,0.831690,0.111268,19.5,3194
79336,0.002264,0.879738,0.042661,33.1,24732
98610,0.012007,0.910099,0.000000,38.4,22630
33567,0.003119,0.739203,0.124680,34,24436
92309,0.059451,0.937500,0.000000,30.4,17255
43348,0.023145,0.951929,0.006528,48.6,20840
62563,0.006996,0.962332,0.014529,43.7,46480
17929,0.024668,0.931689,0.018975,42.4,27473
81123,0.037608,0.871745,0.000000,42.2,18875
77803,0.001274,0.573165,0.228234,30.4,20185
35578,0.006667,0.985641,0.001709,45.9,21717
62471,0.003779,0.875957,0.105630,39.6,23127
48158,0.005166,0.977878,0.003179,47.6,32398
53118,0.005294,0.962943,0.002986,48.1,33202
12789,0.017939,0.806808,0.071757,39.9,26544
06331,0.007686,0.971620,0.010248,43.9,39448
13309,0.006753,0.972468,0.002251,45.7,26148
14904,0.002459,0.850892,0.067461,37.4,24027
38843,0.003181,0.874215,0.108410,36.3,21375
48137,0.007484,0.958549,0.003838,43.9,33660
16650,0.021440,0.976361,0.000000,46.4,23945
54747,0.014370,0.828666,0.000000,36.7,26879
80118,0.006194,0.965693,0.004288,49.1,52250
01985,0.008581,0.983718,0.000000,46.2,50761
21918,0.010436,0.971903,0.005887,46.9,34914
66053,0.005265,0.948832,0.007830,40.2,37444
80216,0.003130,0.808844,0.045101,29.3,24259
19951,0.019345,0.913194,0.045139,48.9,37951
78566,0.002152,0.925938,0.002925,29.6,19371
85634,0.006085,0.032610,0.002653,27.3,16178
96015,0.063369,0.916538,0.000000,60.4,21098
12167,0.014416,0.959212,0.004923,50.4,22126
21619,0.006647,0.874676,0.033722,49,41394
49779,0.009017,0.965912,0.006598,52.6,21116
80433,0.004835,0.949410,0.006250,47,44988
53933,0.009148,0.780678,0.143240,39.9,22646
99762,0.009743,0.318916,0.017110,30.5,31037
31217,0.002335,0.313020,0.670293,37,18146
28465,0.005830,0.973269,0.003839,58.8,30164
45213,0.003369,0.527613,0.415352,39.5,31123
45107,0.004190,0.969037,0.005212,37.4,27643
49013,0.007341,0.765980,0.052820,35.7,19436
24290,0.021902,0.919872,0.031517,49.3,20034
21658,0.010835,0.908827,0.039376,49,39904
37614,0.021211,0.778583,0.144335,19.8,3280
28714,0.002449,0.961775,0.008899,46.8,22204
79339,0.006190,0.830314,0.088768,31.8,21273
92274,0.002370,0.446699,0.008440,28.9,14404
42166,0.013626,0.976072,0.000000,38.9,18868
49091,0.002099,0.890550,0.004607,37.6,26396
12484,0.016250,0.897344,0.000000,52.4,31642
03768,0.024175,0.933962,0.003538,48.8,44946
70394,0.002761,0.745135,0.219985,39.6,24463
68711,0.112948,0.867769,0.000000,47.6,38452
62827,0.031660,0.948263,0.001544,48.5,22246
45403,0.002691,0.848012,0.102966,33.4,17419
60072,0.041879,0.936670,0.014300,46.1,50547
85622,0.006477,0.987204,0.000000,71.8,31286
99764,0.129747,0.186709,0.000000,28.4,7917
14052,0.002503,0.978025,0.006471,46.5,34193
32456,0.005162,0.815687,0.154098,45.6,24285
31638,0.033415,0.525672,0.405868,51,17031
37683,0.003145,0.911873,0.052155,46.4,15458
45223,0.003251,0.485886,0.472724,32.6,23067
16254,0.012643,0.957755,0.012951,45.7,25070
72114,0.003232,0.216493,0.725323,30.5,13410
14433,0.009356,0.948654,0.011410,32.8,27966
05763,0.015385,0.964728,0.005629,48.6,31380
12989,0.043386,0.931217,0.000000,52.3,35500
28020,0.021843,0.969632,0.000000,47.5,25582
05143,0.009318,0.937273,0.000000,50.4,27145
30205,0.013482,0.937849,0.021703,46.4,37240
67864,0.020634,0.925516,0.015601,46.1,26186
29555,0.006996,0.618126,0.365766,36.7,20179
16345,0.012662,0.970848,0.008539,50.1,31019
70767,0.002784,0.587828,0.384396,37.6,28829
30103,0.002716,0.926911,0.047821,37.9,24134
12443,0.011885,0.944721,0.021559,53,38698
15438,0.023281,0.944234,0.000000,47.7,23225
78380,0.001782,0.951919,0.007005,33.7,20631
98648,0.014449,0.932124,0.006720,50.5,25279
85356,0.008605,0.660596,0.000000,53.4,24984
10969,0.032066,0.879195,0.043251,44.9,40259
85924,0.016117,0.909670,0.000000,57.9,20502
85256,0.007993,0.140149,0.004275,33.6,18031
79735,0.003213,0.842337,0.044982,36.4,21756
08741,0.016220,0.949830,0.021501,49.4,38368
38344,0.005332,0.819839,0.137508,43.9,21700
15522,0.003634,0.977265,0.008029,50.2,25829
13076,0.018197,0.956835,0.000000,45.8,31327
10922,0.026268,0.750764,0.059866,36.5,42981
04553,0.026013,0.964912,0.007260,46.5,36385
43522,0.014257,0.976790,0.000332,46,32694
77037,0.002146,0.933426,0.019962,32.8,20963
31207,0.039741,0.623845,0.289279,19.7,2499
02827,0.021006,0.962872,0.005862,51.7,33690
15473,0.010578,0.931365,0.014514,47.3,25080
42372,0.029232,0.938817,0.010877,51.3,22924
07524,0.003301,0.377476,0.249271,33,18595
28768,0.005810,0.917984,0.034995,51.5,26065
70544,0.003691,0.437548,0.498069,35.5,21649
92140,0.012843,0.827360,0.088411,19.9,12847
57759,0.092077,0.533191,0.109208,22,15755
35957,0.002656,0.916553,0.012971,36.5,20148
68787,0.006739,0.949068,0.030716,27.5,15927
83861,0.006866,0.970461,0.002555,50.2,24690
29388,0.002819,0.743412,0.186574,38,21831
04974,0.016519,0.956589,0.000000,52.7,21359
03754,0.272152,0.727848,0.000000,25.2,
38106,0.001728,0.032272,0.953058,37.9,15231
38565,0.030518,0.954578,0.000000,35.7,15102
17214,0.044284,0.848610,0.065911,45.2,32269
84004,0.004193,0.959438,0.001755,30,31626
46774,0.002536,0.963254,0.015041,35.5,27797
43938,0.008532,0.909325,0.042063,51,26084
18091,0.008007,0.978957,0.001490,49.7,27421
54216,0.006814,0.967992,0.001109,46.1,29838
38060,0.004456,0.859067,0.124249,39,36878
97624,0.011921,0.766288,0.008040,53.8,24787
21084,0.005553,0.961901,0.018210,47.4,40347
14305,0.002542,0.629102,0.313368,35.9,20274
13132,0.012028,0.956084,0.001958,47.9,35103
99734,0.026478,0.817734,0.017857,48,96888
42740,0.025904,0.974096,0.000000,50.1,27756
62613,0.010609,0.955835,0.002961,36.8,40301
39074,0.002792,0.495618,0.438616,36.5,18813
23417,0.015101,0.773826,0.207047,59.5,28983
18092,0.014460,0.953406,0.000000,48.4,38008
07756,0.015291,0.952090,0.024125,59,34848
45402,0.004703,0.249791,0.716973,35.6,15914
64156,0.006104,0.891753,0.041780,35.6,49445
05089,0.009440,0.936858,0.025173,46,26844
81303,0.005324,0.885234,0.009820,40,28878
53104,0.008677,0.973583,0.010605,49.2,32147
54812,0.008021,0.900535,0.080927,37,22852
52346,0.037129,0.905116,0.000000,32.7,33606
24431,0.019973,0.972481,0.007545,50.1,25274
44302,0.008495,0.563338,0.398527,35.7,21441
35054,0.011433,0.913872,0.021341,51.2,24797
06277,0.011057,0.955774,0.002948,47,35901
49727,0.006107,0.945040,0.002171,46.3,23074
17360,0.006771,0.962684,0.029792,39,36911
73049,0.006895,0.811370,0.044591,37.5,31641
72727,0.007934,0.951869,0.000000,37.6,30544
62047,0.027692,0.946462,0.009231,46.5,24174
77531,0.002799,0.830327,0.089874,32.9,27214
29624,0.002928,0.540994,0.419053,38.2,16126
86515,0.009122,0.051490,0.004054,33.8,20458
29102,0.002569,0.466263,0.512844,43.4,20758
04038,0.002624,0.960226,0.013588,38.2,33251
93465,0.005053,0.910612,0.002021,45.4,34968
56649,0.004861,0.944804,0.011990,47.7,25568
15656,0.004405,0.972886,0.013410,45.4,28172
10516,0.008151,0.945119,0.010143,47,46386
95562,0.013055,0.881636,0.002611,40.2,22555
38544,0.006814,0.969412,0.000000,40.2,21216
99674,0.030992,0.816116,0.010331,50.5,23860
08089,0.010117,0.720549,0.188849,46.5,26522
80814,0.013477,0.965858,0.008086,51.2,33371
61605,0.003000,0.344652,0.583355,30.9,15829
48001,0.003954,0.977200,0.000000,47.4,30117
02632,0.004736,0.959891,0.004636,50.4,36823
95546,0.013269,0.107002,0.009317,28.5,14827
53018,0.005888,0.938369,0.017036,46.7,42895
17728,0.009379,0.972461,0.005787,46.3,28947
56431,0.005350,0.967558,0.004212,54.9,25713
28746,0.020569,0.937418,0.030197,61.3,31636
85941,0.004285,0.021426,0.001550,26.8,15811
68849,0.062918,0.914324,0.000000,19.7,5260
43570,0.015390,0.939096,0.003274,41.6,25619
29572,0.005346,0.909339,0.066887,56.3,30197
44085,0.013440,0.986560,0.000000,43.9,26358
01107,0.004158,0.592445,0.139154,28.8,13976
71405,0.007421,0.909837,0.061740,32.8,22099
20670,0.029066,0.763142,0.139765,23.4,24750
28508,0.016046,0.796518,0.009218,29.4,19422
27944,0.003935,0.746065,0.229990,49.1,25114
31315,0.005708,0.564974,0.256497,21.6,28769
21530,0.028110,0.945574,0.007775,54.2,26010
54814,0.018049,0.462750,0.022273,47,23875
93523,0.014191,0.823068,0.065821,28.5,40591
02357,0.039898,0.859083,0.046689,19.9,3050
06278,0.010718,0.947777,0.012543,45.2,32528
39307,0.002666,0.336037,0.638493,34.8,18860
92135,0.049788,0.735169,0.116525,21.7,21585
76446,0.005799,0.909685,0.007896,34,25152
04543,0.023313,0.949901,0.015873,49.8,31543
73701,0.001957,0.732042,0.038934,33.5,20872
17810,0.008044,0.559302,0.311655,38.9,13943
99350,0.003405,0.715114,0.002681,35.4,26075
31087,0.005365,0.249315,0.725799,45,18690
46327,0.004053,0.429545,0.077699,33.3,21142
01069,0.005270,0.952349,0.017939,47.1,29883
70647,0.005019,0.730671,0.237719,36.8,27223
50061,0.032753,0.965157,0.000000,48.8,53992
82005,0.074367,0.712025,0.145570,20.9,21627
23605,0.003564,0.365153,0.575176,35.9,27248
98376,0.027057,0.867477,0.001104,54.6,26458
65305,0.011708,0.816010,0.075508,21.8,21955
06785,0.072165,0.886598,0.030928,53.1,37143
66439,0.017982,0.763303,0.006972,43.7,22675
18452,0.009953,0.968109,0.000000,54.6,24257
40177,0.035507,0.943478,0.000000,35,23864
98249,0.011779,0.907692,0.009856,56.7,31605
17344,0.013830,0.939035,0.000000,38.6,25881
95606,0.232227,0.469194,0.000000,60.2,20299
54963,0.007070,0.955562,0.000000,38.1,31329
30442,0.006206,0.575554,0.394554,38.9,16100
24011,0.111111,0.845805,0.027211,32,54286
92275,0.022908,0.522207,0.035531,37,21294
45657,0.025310,0.895145,0.000000,40.2,19316
68731,0.017475,0.839515,0.010699,34.2,30438
50602,0.028422,0.958237,0.005220,39.7,32625
12944,0.011306,0.947623,0.011998,44.6,22638
75226,0.010230,0.735282,0.214823,34.3,25353
84624,0.008458,0.885724,0.000000,37.1,23788
25003,0.017607,0.953647,0.009342,36,24577
33785,0.008835,0.977822,0.002164,57.5,36842
07088,0.014826,0.115280,0.821180,44.8,25500
54110,0.008842,0.961747,0.005052,36.6,32512
76247,0.003498,0.910058,0.026126,36.7,35501
80514,0.009780,0.909581,0.010579,32.7,28294
17547,0.006596,0.950734,0.011576,35.1,31606
12051,0.007890,0.736554,0.252657,36.7,31926
18414,0.009409,0.974078,0.001728,49.4,35203
32060,0.002067,0.847059,0.131508,42.2,21264
45226,0.008937,0.959694,0.017509,31.3,44408
42754,0.003188,0.956802,0.018997,39.7,19962
73108,0.003364,0.740113,0.084455,28.1,16610
76064,0.027374,0.913966,0.029609,34.3,35958
46349,0.015847,0.983506,0.000647,47.8,31422
81211,0.005992,0.922842,0.035216,46,22012
53809,0.011435,0.985531,0.000000,33.3,27326
04107,0.005397,0.983258,0.002754,50.8,51273
92086,0.029254,0.798209,0.016119,61.2,18692
84653,0.005509,0.963571,0.002586,29,28212
48509,0.005308,0.927093,0.036832,43.6,30243
85121,0.023932,0.087283,0.000000,25.7,11138
53575,0.003146,0.907840,0.055888,41.6,41194
77702,0.016500,0.556778,0.377548,37.2,27625
53058,0.014493,0.964763,0.000000,45,44075
14750,0.011662,0.975760,0.004116,49.1,30183
99752,0.015201,0.220864,0.016692,30.1,29327
81137,0.008816,0.716335,0.008297,42.4,29952
13114,0.007480,0.960986,0.006307,36.4,27388
74578,0.008143,0.704614,0.012933,37.6,20966
23030,0.010505,0.430484,0.490628,49.6,26288
03743,0.003712,0.974889,0.009025,43.4,28362
86351,0.007574,0.938224,0.012029,63.9,29601
35126,0.002347,0.794771,0.168362,42.2,30770
77857,0.076807,0.757530,0.125000,46.5,34250
71834,0.037834,0.859050,0.103116,53.2,29840
63137,0.002553,0.175425,0.793293,33.2,21465
35116,0.011913,0.943705,0.034104,46.5,31610
54448,0.012051,0.973062,0.000236,46.8,32241
98252,0.005327,0.923856,0.003133,41.6,35823
46711,0.006500,0.967244,0.015549,29.7,24793
28174,0.005249,0.623855,0.281671,31.1,19101
06794,0.047486,0.846369,0.043762,47.1,27123
21842,0.004768,0.945312,0.025241,53.2,28672
97049,0.033955,0.946738,0.000000,48.5,33429
18336,0.013281,0.947396,0.008594,49.8,27478
34797,0.053797,0.794304,0.093882,58,27305
44444,0.005371,0.955134,0.007162,45.4,28500
32220,0.003662,0.871195,0.095850,38.1,31647
70052,0.013575,0.490817,0.490019,35.3,26104
48166,0.004506,0.943006,0.028541,36.6,27005
85193,0.011570,0.637931,0.010662,35.9,19479
72209,0.001653,0.236339,0.686718,30.4,21296
97341,0.020867,0.935761,0.000000,57.3,23067
62255,0.037390,0.945015,0.006598,35.6,31163
40203,0.002721,0.369699,0.581915,34.9,13290
28805,0.002762,0.902637,0.076731,48.5,28591
96067,0.007295,0.943213,0.005006,53.9,23863
50047,0.008606,0.963382,0.000000,37,38655
97014,0.038517,0.946221,0.000000,51.1,25641
38023,0.007355,0.838190,0.121010,34,26409
01922,0.018848,0.963016,0.018137,48.4,43547
97149,0.068475,0.835917,0.000000,62.2,22344
12032,0.062945,0.906176,0.000000,57.6,27702
62401,0.002842,0.960530,0.008044,40,28126
33142,0.000939,0.468495,0.414111,37,16322
81240,0.014414,0.967909,0.004895,49.1,23929
97115,0.012444,0.879549,0.002583,37.9,33244
27249,0.004194,0.791264,0.141478,39.5,26968
16947,0.010602,0.968994,0.009802,46,22138
52336,0.022391,0.967892,0.000000,46.3,35309
59725,0.006611,0.949482,0.000249,39.8,22708
08560,0.013802,0.864844,0.075260,47,54889
17349,0.007569,0.960583,0.029991,45.8,42995
37813,0.003063,0.857366,0.050511,40,20255
35473,0.003198,0.755476,0.222014,35.4,28934
92061,0.023462,0.379371,0.003099,29.9,29405
84651,0.002104,0.959182,0.001191,26.6,25235
45714,0.005685,0.941971,0.022096,46.4,22942
45674,0.069463,0.765400,0.149410,21,5990
78004,0.060296,0.939704,0.000000,54.8,37513
58204,0.021545,0.758943,0.083740,23.1,26813
18424,0.010126,0.948414,0.015285,49.3,29026
76245,0.028357,0.956661,0.000000,51.8,21514
49801,0.004608,0.966615,0.008781,45.8,26929
16323,0.003357,0.965985,0.014506,47.9,23465
22952,0.024537,0.957870,0.017593,47.9,24803
46573,0.013918,0.966912,0.006828,41.6,29583
46225,0.007278,0.806235,0.107525,34.5,19473
12721,0.008223,0.832273,0.065477,36.6,33109
03036,0.010740,0.960081,0.006484,43.4,54080
28543,0.010303,0.745723,0.125389,21.8,24629
48838,0.002923,0.967899,0.002206,39.6,21967
58072,0.007074,0.935048,0.011190,45,31719
48504,0.001942,0.279877,0.672199,35.2,18405
28349,0.017776,0.469295,0.445701,46.4,17019
66606,0.004991,0.876123,0.053272,42.4,27340
89018,0.011380,0.429961,0.297745,34.4,13345
79764,0.002488,0.830400,0.033115,31.4,26272
95623,0.014730,0.965453,0.002678,50.1,37284
33043,0.010214,0.942618,0.031383,51.5,27074
11971,0.008393,0.988097,0.001068,52.2,36235
71456,0.045342,0.276999,0.586974,39.9,17452
23696,0.015441,0.943010,0.030882,47.3,41991
52214,0.014315,0.975013,0.005466,39.8,36998
36093,0.005007,0.847961,0.112891,39.6,41750
44470,0.013240,0.984834,0.001926,45.7,30871
17579,0.008718,0.983833,0.002853,32.9,31763
78215,0.020477,0.811988,0.029412,32.3,38867
59833,0.010419,0.954158,0.000000,47.1,27489
80530,0.012726,0.854928,0.003239,37,34261
66002,0.004178,0.890231,0.036995,33.6,20156
97101,0.013740,0.867849,0.000749,38.4,23287
45214,0.006574,0.219579,0.736553,29.7,14654
93451,0.013130,0.830270,0.002626,33.6,26121
77445,0.004135,0.541087,0.349071,28.9,22419
27557,0.007889,0.736517,0.215433,36.8,20911
98812,0.010837,0.570246,0.011034,32.6,18940
48420,0.002543,0.963153,0.011003,44.6,27603
03862,0.012421,0.924797,0.020551,50.3,42492
47834,0.002851,0.967917,0.005131,42.4,27127
75803,0.002401,0.730297,0.218443,38.6,22611
18657,0.004585,0.975909,0.007002,45.7,27541
48238,0.001933,0.014624,0.965655,35.9,13992
65653,0.009271,0.949252,0.005205,47.9,19410
36054,0.003671,0.688285,0.285631,33.8,28419
31606,0.013852,0.745808,0.195869,32.7,18914
21216,0.001898,0.022672,0.952459,36.4,21729
44905,0.004086,0.841660,0.107161,37.3,16598
55402,0.152000,0.640000,0.133333,30.4,52557
48164,0.006517,0.959529,0.015548,43.4,45586
06112,0.002608,0.113368,0.792296,31.6,22532
49095,0.026849,0.829016,0.081959,44.8,31213
44223,0.003215,0.935822,0.023855,45.2,34703
70032,0.013197,0.779810,0.156286,35,31159
06702,0.020077,0.666432,0.195844,54.4,11220
